<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20150317,42.578,42.578,42.1874,42.578,68270
VNM,20150316,42.1874,42.578,42.1874,42.578,153740
VNM,20150313,42.1874,42.578,41.7968,42.1874,163620
VNM,20150312,42.1874,42.578,41.7968,42.578,130340
VNM,20150311,42.1874,42.578,41.7968,42.1874,163880
VNM,20150310,41.7968,42.1874,41.7968,42.1874,144290
VNM,20150309,41.7968,42.1874,41.7968,41.7968,70350
VNM,20150306,42.1874,42.578,41.7968,41.7968,114590
VNM,20150305,42.578,42.578,41.7968,42.1874,91750
VNM,20150304,42.1874,42.578,41.7968,42.578,74470
VNM,20150303,41.7968,42.1874,41.4062,42.1874,115960
VNM,20150302,42.1874,42.578,41.7968,41.7968,103370
VNM,20150227,42.578,42.578,41.7968,42.1874,83040
VNM,20150226,42.578,42.9686,42.1874,42.1874,157380
VNM,20150225,41.7968,42.578,41.7968,42.578,175760
VNM,20150224,41.4061,41.7967,41.4061,41.7968,103010
VNM,20150213,41.0155,41.4061,40.6249,41.4061,145600
VNM,20150212,40.6249,41.0155,40.6249,41.0155,58830
VNM,20150211,40.2343,41.0155,40.2343,41.0155,185920
VNM,20150210,40.2343,40.6249,40.2343,40.2343,77410
VNM,20150209,40.2343,40.6249,39.8437,40.6249,97400
VNM,20150206,40.2343,40.6249,40.2343,40.2343,49540
VNM,20150205,40.2343,41.0155,39.8437,40.2343,155580
VNM,20150204,39.453,40.2342,39.0624,40.2343,97720
VNM,20150203,40.2343,40.6249,39.4531,39.453,172560
VNM,20150202,40.6249,41.0155,40.2343,40.2343,87980
VNM,20150130,40.6249,41.0155,40.2343,40.6249,145680
VNM,20150129,39.453,41.0155,39.453,41.0155,402090
VNM,20150128,39.453,40.2342,39.453,39.453,82050
VNM,20150127,38.8671,40.6249,38.8671,39.8436,259390
VNM,20150126,39.0624,39.453,38.8671,38.8671,115330
VNM,20150123,39.0624,39.453,38.6718,39.0624,82550
VNM,20150122,39.0624,39.453,38.8671,38.8671,42690
VNM,20150121,39.453,39.8436,38.8671,39.0624,80930
VNM,20150120,38.4765,39.453,38.4765,39.0624,70940
VNM,20150119,39.0624,39.0624,38.6718,38.8671,60950
VNM,20150116,39.0624,39.0624,38.8671,39.0624,33740
VNM,20150115,39.453,39.453,38.8671,39.0624,86090
VNM,20150114,40.2342,40.2342,39.0624,39.453,87550
VNM,20150113,39.0624,39.8436,38.8671,39.8436,84550
VNM,20150112,40.2343,40.2343,39.0624,39.0624,148470
VNM,20150109,38.8671,40.2343,38.6718,40.2343,290390
VNM,20150108,38.2811,38.6717,38.0858,38.4765,70650
VNM,20150107,37.4999,38.4765,37.4999,38.2811,194130
VNM,20150106,37.4999,37.8905,37.1093,37.4999,100890
VNM,20150105,37.4999,37.6952,37.3046,37.4999,70290
VNM,20141231,37.1092,37.3045,36.9139,37.3046,102210
VNM,20141230,36.7186,36.7186,36.328,36.7186,50370
VNM,20141229,36.7186,36.9139,36.328,36.7186,97060
VNM,20141226,37.1093,37.1093,36.5234,36.7186,109890
VNM,20141225,36.914,37.4999,36.7187,36.914,89620
VNM,20141224,37.4999,37.4999,36.914,37.1093,79670
VNM,20141223,36.9139,38.4764,36.328,37.3046,245020
VNM,20141222,36.7186,36.7186,36.328,36.5233,90260
VNM,20141219,36.7186,36.9139,36.1327,36.7186,135270
VNM,20141218,36.1327,36.7186,36.1327,36.7186,103250
VNM,20141217,38.0858,38.2811,36.1327,36.1327,232620
VNM,20141216,38.4765,38.4765,37.8906,38.0858,92140
VNM,20141215,38.6718,38.6718,38.4765,38.4765,46150
VNM,20141212,38.4765,38.6718,38.4765,38.6718,36450
VNM,20141211,38.4765,38.6718,38.2812,38.6718,27620
VNM,20141210,38.6718,38.6718,38.2812,38.6718,51450
VNM,20141209,38.8671,39.0624,38.4765,38.4765,153170
VNM,20141208,39.0624,39.0624,38.8671,38.8671,46290
VNM,20141205,39.0624,39.453,38.8671,38.8671,48030
VNM,20141204,39.0624,39.453,38.8671,39.453,54480
VNM,20141203,38.8671,39.0624,38.8671,39.0624,29930
VNM,20141202,38.8671,39.0624,38.8671,38.8671,40720
VNM,20141201,38.4765,38.8671,38.2812,38.8671,50300
VNM,20141128,38.6718,38.8671,38.4765,38.6718,111560
VNM,20141127,39.0624,39.0624,38.6718,38.8671,90390
VNM,20141126,39.0624,39.453,38.6718,39.0624,76560
VNM,20141125,39.0624,39.453,39.0624,39.0624,91590
VNM,20141124,39.453,39.453,38.8671,39.0624,93240
VNM,20141121,39.453,39.8436,39.453,39.453,73130
VNM,20141120,39.8436,39.8436,39.453,39.453,78550
VNM,20141119,40.2343,40.6249,39.4531,39.453,136680
VNM,20141118,40.6249,40.6249,40.2343,40.2343,98550
VNM,20141117,40.6249,41.0155,40.2343,40.6249,87210
VNM,20141114,40.6249,41.0155,40.2343,40.6249,113180
VNM,20141113,41.0155,41.0155,40.6249,40.6249,68060
VNM,20141112,41.0155,41.0155,40.6249,40.6249,64430
VNM,20141111,41.0155,41.0155,40.6249,40.6249,82660
VNM,20141110,41.0155,41.0155,40.6249,40.6249,105440
VNM,20141107,40.6249,41.0155,40.6249,40.6249,90070
VNM,20141106,40.6249,41.0155,40.6249,40.6249,57790
VNM,20141105,40.6249,41.0155,40.2343,40.6249,163990
VNM,20141104,41.0155,41.4061,41.0155,41.0155,134860
VNM,20141103,41.0155,41.4061,41.0155,41.0155,81050
VNM,20141031,40.6249,41.0155,40.6249,41.0155,35750
VNM,20141030,40.6249,41.0155,40.6249,40.6249,49530
VNM,20141029,40.6249,41.0155,39.8437,40.6249,238380
VNM,20141028,40.6249,41.0155,40.2343,40.2343,110280
VNM,20141027,41.0155,41.4061,40.6249,40.6249,131430
VNM,20141024,41.7968,41.7968,41.0156,41.4061,95410
VNM,20141023,41.7968,42.1874,41.4062,41.7968,149160
VNM,20141022,41.7968,42.1874,41.4062,41.7968,92200
VNM,20141021,41.4061,42.1873,41.0155,41.7968,172480
VNM,20141020,41.7968,41.7968,41.0156,41.4061,63930
VNM,20141017,41.0155,41.7967,40.6249,41.7968,147420
VNM,20141016,41.7967,42.1873,41.0155,41.0155,292800
VNM,20141015,42.1874,42.1874,41.4062,41.4061,201610
VNM,20141014,42.578,42.578,42.1874,42.1874,106900
VNM,20141013,42.578,42.9686,42.1874,42.578,89590
VNM,20141010,42.9686,42.9686,42.1874,42.9686,136560
VNM,20141009,42.9686,43.7498,42.578,42.9686,212200
VNM,20141008,41.4061,43.7498,41.4061,42.9686,424990
VNM,20141007,41.7968,41.7968,41.4062,41.4061,129900
VNM,20141006,41.4062,41.7968,41.0156,41.7968,259250
VNM,20141003,41.7968,42.1874,41.4062,41.7968,195200
VNM,20141002,41.7968,42.1874,41.4062,42.1874,87900
VNM,20141001,41.4061,42.1874,41.0155,41.7968,166100
VNM,20140930,41.0155,41.4061,40.6249,41.0155,217550
VNM,20140929,41.4061,41.4061,41.0155,41.0155,84300
VNM,20140926,41.4061,41.7967,41.0155,41.4061,112450
VNM,20140925,41.4061,41.7967,41.0155,41.4061,114700
VNM,20140924,41.7968,42.1874,41.4062,41.4061,60730
VNM,20140923,41.7968,42.1874,41.7968,42.1874,127910
VNM,20140922,41.4061,42.578,41.4061,42.1874,138640
VNM,20140919,41.4062,41.7968,41.4062,41.4061,61020
VNM,20140918,41.7968,42.1874,41.4062,41.7968,165280
VNM,20140917,42.1874,42.578,41.7968,41.7968,100720
VNM,20140916,42.1874,42.578,41.7968,42.1874,81710
VNM,20140915,42.578,42.578,41.7968,42.1874,229470
VNM,20140912,42.578,42.9686,42.1874,42.578,95110
VNM,20140911,42.578,42.9686,42.1874,42.578,82750
VNM,20140910,42.578,42.9686,42.1874,42.578,180560
VNM,20140909,43.3592,43.7498,42.1873,42.9686,326820
VNM,20140908,43.3592,43.7498,42.9686,43.3592,219940
VNM,20140905,43.7498,43.7498,43.3592,43.3592,255710
VNM,20140904,43.7499,44.1405,43.3593,43.3592,64370
VNM,20140903,43.7498,44.1404,43.3592,43.7499,172300
VNM,20140829,43.3592,43.7498,43.3592,43.3592,120030
VNM,20140828,43.7499,44.1405,43.3593,43.3592,178150
VNM,20140827,44.1405,44.1405,43.7499,43.7499,89690
VNM,20140826,44.1405,44.5311,43.7499,43.7499,202450
VNM,20140825,44.1405,44.5311,43.7499,43.7499,376100
VNM,20140822,44.1405,44.5311,43.7499,44.1405,236600
VNM,20140821,44.1405,44.5311,43.7499,44.1405,173720
VNM,20140820,44.1405,44.5311,43.7499,43.7499,215940
VNM,20140819,44.5311,44.9217,44.1405,44.5311,244000
VNM,20140818,45.3124,45.3124,44.5312,44.9217,207280
VNM,20140815,45.3124,45.703,44.9218,45.3124,237860
VNM,20140814,44.5311,45.3123,44.5311,45.3124,444600
VNM,20140813,44.1397,45.7022,44.1397,44.5311,742340
VNM,20140812,43.9443,44.2651,43.6236,43.9444,265420
VNM,20140811,44.9067,44.9067,44.2652,44.2651,255340
VNM,20140808,44.9067,45.2275,44.5859,44.9067,273930
VNM,20140807,44.2651,44.9066,44.2651,44.9067,247390
VNM,20140806,44.2652,44.2652,43.9444,44.2651,60980
VNM,20140805,43.9444,44.2652,43.6236,43.9444,100530
VNM,20140804,43.3029,43.9444,43.3029,43.9444,104770
VNM,20140801,43.3028,43.6236,43.3028,43.3029,130160
VNM,20140731,43.6237,43.6237,43.3029,43.6236,88370
VNM,20140730,43.6236,43.6236,42.9821,43.3029,110970
VNM,20140729,43.6237,43.9444,43.3029,43.6236,119310
VNM,20140728,43.3028,43.6236,42.6613,43.3029,224320
VNM,20140725,43.9444,43.9444,43.6236,43.6236,153460
VNM,20140724,43.6236,44.2651,43.6236,43.9444,135470
VNM,20140723,43.9444,43.9444,43.3029,43.6236,262350
VNM,20140722,44.2651,44.5859,43.6236,43.9444,160470
VNM,20140721,43.3028,44.5859,42.9821,44.5859,703510
VNM,20140718,41.3783,42.9821,41.3783,42.6613,461270
VNM,20140717,41.0575,41.3783,41.0575,41.3783,77000
VNM,20140716,41.6991,41.6991,41.3783,41.3783,183090
VNM,20140715,41.0575,41.699,41.0575,41.3783,111170
VNM,20140714,40.7368,41.0576,40.7368,41.0575,103120
VNM,20140711,40.7368,41.0576,40.416,40.7368,61470
VNM,20140710,41.0575,41.3783,40.416,40.7368,170560
VNM,20140709,41.0575,41.3783,40.7368,41.0575,115540
VNM,20140708,41.0575,41.3783,40.7368,41.3783,159400
VNM,20140707,41.699,42.0198,41.0575,41.3783,172450
VNM,20140704,41.0576,42.0198,41.0576,41.699,468050
VNM,20140703,40.416,40.7367,40.0952,40.7368,175410
VNM,20140702,39.133,40.416,39.133,40.0952,266720
VNM,20140701,39.4538,39.4538,39.133,39.133,96620
VNM,20140630,39.133,39.4538,38.8122,39.133,62820
VNM,20140627,39.4537,39.4537,39.1329,39.133,69240
VNM,20140626,39.133,39.4538,39.133,39.4537,80110
VNM,20140625,39.133,39.4537,38.8122,39.133,92390
VNM,20140624,38.8122,39.133,38.8122,38.8122,56020
VNM,20140623,38.8122,39.133,38.8122,38.8122,53690
VNM,20140620,39.133,39.133,38.8122,38.8122,82380
VNM,20140619,38.8122,39.133,38.8122,38.8122,95070
VNM,20140618,39.133,39.4538,38.8122,39.133,97760
VNM,20140617,39.133,39.4538,39.133,39.133,174680
VNM,20140616,39.133,39.4538,39.133,39.133,49920
VNM,20140613,39.7745,39.7745,39.1329,39.133,140310
VNM,20140612,39.133,39.4538,39.133,39.4537,105560
VNM,20140611,39.4538,39.4538,38.8122,39.133,197300
VNM,20140610,39.4537,39.7745,39.133,39.133,159700
VNM,20140609,39.7745,40.0953,39.4537,39.7745,167320
VNM,20140606,39.7745,39.7745,39.4537,39.7745,31640
VNM,20140605,40.0953,40.0953,39.133,39.7745,85820
VNM,20140604,39.7745,40.0953,39.4537,39.7745,182950
VNM,20140603,39.7745,40.0953,39.4537,39.7745,67150
VNM,20140602,39.4537,40.0952,39.1329,39.7745,145600
VNM,20140530,39.4537,40.0952,39.4537,39.4537,138880
VNM,20140529,39.1329,39.7745,39.1329,39.4537,77340
VNM,20140528,39.7745,40.0953,39.133,39.4537,109830
VNM,20140527,39.7745,40.0952,39.1329,39.7745,155960
VNM,20140526,40.0952,40.0952,39.4537,39.4537,106630
VNM,20140523,40.416,40.7368,40.0952,40.0952,76260
VNM,20140522,40.0952,41.0575,40.0952,40.416,205250
VNM,20140521,39.4537,40.0952,39.4537,40.0952,117900
VNM,20140520,39.133,39.7745,38.8122,39.4537,141870
VNM,20140519,38.8122,39.4537,38.4914,39.133,165780
VNM,20140516,38.4914,39.1329,38.1706,38.8122,220610
VNM,20140515,39.133,40.0953,38.1707,38.4914,303320
VNM,20140514,38.1707,39.7745,38.1707,39.7745,283680
VNM,20140513,39.7742,40.095,38.8119,38.8122,235060
VNM,20140512,41.0262,41.0262,38.5015,39.1327,444150
VNM,20140509,39.7639,41.3418,39.4483,41.0262,255360
VNM,20140508,41.973,41.973,39.4483,39.4483,866350
VNM,20140507,42.2886,42.9198,41.973,42.2886,96260
VNM,20140506,43.2353,43.2353,41.6574,41.973,271300
VNM,20140505,43.8665,43.8665,42.9197,43.2353,264620
VNM,20140429,43.5509,44.1821,43.5509,43.8665,80990
VNM,20140428,44.1821,44.1821,43.8665,43.8665,157990
VNM,20140425,44.1821,44.8133,43.8665,44.4977,162140
VNM,20140424,43.8665,44.1821,43.5509,43.8665,148570
VNM,20140423,44.1821,44.1821,43.8665,43.8665,73720
VNM,20140422,44.1821,44.1821,43.5509,44.1821,160270
VNM,20140421,44.1821,44.1821,43.8665,43.8665,254000
VNM,20140418,44.4977,44.4977,43.8665,44.1821,252270
VNM,20140417,44.4977,44.8133,44.1821,44.4977,197770
VNM,20140416,44.4977,44.8133,43.8665,44.4977,267480
VNM,20140415,44.8133,45.1289,44.1821,44.4977,343490
VNM,20140414,45.1288,45.4444,44.8132,44.8133,376180
VNM,20140411,45.1288,45.76,44.8132,45.1288,200970
VNM,20140410,46.3912,46.7068,45.4444,45.4444,415430
VNM,20140408,46.7068,47.0224,46.3912,46.3912,284200
VNM,20140407,47.0223,47.3379,46.3912,46.7068,761320
VNM,20140404,45.4444,45.76,45.1288,45.76,359580
VNM,20140403,44.4977,45.76,44.4977,45.4444,277300
VNM,20140402,44.4977,44.8133,44.1821,44.4977,209510
VNM,20140401,44.8133,44.8133,44.1821,44.4977,181570
VNM,20140331,44.8133,45.1289,44.4977,44.4977,175880
VNM,20140328,44.1821,44.8133,44.1821,44.4977,208560
VNM,20140327,44.4977,44.4977,43.8665,44.1821,273480
VNM,20140326,44.8133,45.1289,43.8665,44.1821,495510
VNM,20140325,45.1288,45.4444,44.8132,44.8133,328350
VNM,20140324,45.76,46.0756,45.1288,45.1288,446980
VNM,20140321,45.1288,45.76,45.1288,45.4444,243070
VNM,20140320,46.0756,46.3912,45.1288,45.1288,441220
VNM,20140319,46.3912,46.7068,45.76,46.0756,348960
VNM,20140318,46.7068,46.7068,46.0756,46.3912,441500
VNM,20140317,47.3379,47.6535,46.3911,46.7068,396390
VNM,20140314,46.3912,47.9691,46.0756,47.3379,797290
VNM,20140313,44.4977,46.0756,44.4977,46.0756,1007020
VNM,20140312,44.1821,45.1289,44.1821,44.4977,745520
VNM,20140311,44.1821,44.4977,43.8665,44.1821,318340
VNM,20140310,43.8665,44.4977,43.8665,44.1821,197440
VNM,20140307,43.8665,44.1821,43.5509,43.8665,112590
VNM,20140306,43.8665,44.1821,43.5509,43.8665,265540
VNM,20140305,44.1821,44.1821,43.8665,43.8665,117520
VNM,20140304,44.1821,44.4977,43.8665,43.8665,201430
VNM,20140303,44.4977,44.4977,43.8665,44.4977,160300
VNM,20140228,45.1289,45.1289,44.4977,44.4977,192120
VNM,20140227,43.8665,45.4444,43.5509,44.8133,1220670
VNM,20140226,43.8665,43.8665,43.5509,43.8665,138990
VNM,20140225,43.8665,44.1821,43.5509,43.8665,301230
VNM,20140224,43.5509,44.1821,43.5509,43.8665,172070
VNM,20140221,43.5509,44.1821,43.2353,43.5509,242430
VNM,20140220,43.8665,44.1821,43.5509,43.5509,340300
VNM,20140219,44.1821,44.4977,43.8665,43.8665,226230
VNM,20140218,44.1821,44.4977,43.8665,44.1821,223130
VNM,20140217,44.1821,44.4977,43.8665,44.1821,151080
VNM,20140214,44.1821,44.8133,43.8665,44.1821,303460
VNM,20140213,44.4977,44.4977,43.8665,43.8665,146350
VNM,20140212,43.8665,44.1821,43.8665,44.1821,87930
VNM,20140211,43.8665,44.4977,43.8665,43.8665,263880
VNM,20140210,44.1821,44.1821,43.5509,44.1821,206320
VNM,20140207,44.1821,44.4977,43.8665,44.1821,241230
VNM,20140206,44.4977,44.8133,44.1821,44.1821,177090
VNM,20140127,44.8133,44.8133,44.1821,44.4977,112900
VNM,20140124,44.4977,45.1289,44.4977,44.8133,261110
VNM,20140123,44.1821,44.8133,44.1821,44.4977,107370
VNM,20140122,44.8133,44.8133,43.8665,44.1821,318980
VNM,20140121,44.8133,44.8133,44.1821,44.4977,99710
VNM,20140120,43.8665,45.76,43.8665,44.8133,517140
VNM,20140117,43.2353,44.4976,43.2353,43.8665,540090
VNM,20140116,43.5509,43.5509,43.2353,43.2353,74730
VNM,20140115,43.5509,43.5509,42.9197,43.5509,114260
VNM,20140114,43.2353,43.5509,42.9197,43.2353,92090
VNM,20140113,43.2353,43.5509,43.2353,43.2353,61380
VNM,20140110,42.9197,43.8665,42.9197,43.5509,202890
VNM,20140109,42.9197,42.9197,42.6041,42.9197,31100
VNM,20140108,42.6042,42.9198,42.6042,42.9197,38900
VNM,20140107,42.9197,42.9197,42.6041,42.6042,105870
VNM,20140106,42.6041,42.9197,42.6041,42.9197,77090
VNM,20140103,42.6042,42.9198,42.6042,42.9197,30700
VNM,20140102,42.6042,43.2354,42.6042,42.6042,32520
VNM,20131231,42.6042,43.2354,42.2886,42.6042,196990
VNM,20131230,42.9197,43.2353,42.6041,42.6042,137570
VNM,20131227,42.6042,43.2354,42.6042,42.9197,70280
VNM,20131226,42.9197,43.2353,42.6041,42.6042,209560
VNM,20131225,43.2353,43.2353,42.6041,42.9197,241460
VNM,20131224,43.5509,43.8665,43.2353,43.2353,102300
VNM,20131223,43.5509,43.8665,43.2353,43.5509,82920
VNM,20131220,43.8665,43.8665,43.5509,43.8665,75570
VNM,20131219,43.8665,43.8665,43.5509,43.8665,73390
VNM,20131218,43.8665,43.8665,43.5509,43.5509,125480
VNM,20131217,44.1821,44.1821,43.5509,43.8665,81460
VNM,20131216,43.8686,44.1842,43.8686,43.8665,44500
VNM,20131213,44.2455,44.2455,43.6179,43.9317,58920
VNM,20131212,43.9317,44.2455,43.9317,43.9317,65110
VNM,20131211,43.9317,44.2455,43.6179,44.2455,184110
VNM,20131210,43.6179,43.9317,43.3041,43.9317,117220
VNM,20131209,43.9317,44.2455,43.6179,43.6179,307050
VNM,20131206,44.5593,44.5593,44.2455,44.2455,39840
VNM,20131205,43.9317,44.5593,43.9317,44.5593,186610
VNM,20131204,44.5593,44.5593,44.2455,44.2455,164430
VNM,20131203,44.2455,44.8731,44.2455,44.5593,238710
VNM,20131202,44.5593,44.5593,44.2455,44.2455,167110
VNM,20131129,44.5593,44.8731,43.9317,44.5593,295470
VNM,20131128,45.1869,45.1869,44.5593,44.5593,268280
VNM,20131127,45.8145,45.8145,45.1869,45.1869,225960
VNM,20131126,44.2455,45.5007,43.9317,45.1869,796250
VNM,20131125,44.2455,44.2455,43.9317,44.2455,84960
VNM,20131122,44.2455,44.5593,43.9317,44.2455,107010
VNM,20131121,44.5593,44.5593,43.9317,44.2455,189120
VNM,20131120,44.2455,44.5593,44.2455,44.2455,82750
VNM,20131119,44.5593,44.8731,44.2455,44.5593,117700
VNM,20131118,44.2455,44.5593,44.2455,44.5593,118030
VNM,20131115,43.6179,44.5593,43.6179,44.2455,328520
VNM,20131114,43.6179,43.9317,43.6179,43.6179,90640
VNM,20131113,43.6179,43.6179,43.3041,43.6179,60090
VNM,20131112,43.6179,43.9317,43.3041,43.6179,104860
VNM,20131111,43.6179,43.9317,43.6179,43.6179,72900
VNM,20131108,43.6179,44.2455,43.6179,43.6179,150620
VNM,20131107,43.9317,44.2455,43.6179,43.9317,143750
VNM,20131106,44.2455,44.2455,43.9317,44.2455,181420
VNM,20131105,43.9317,44.2455,43.9317,44.2455,50920
VNM,20131104,43.9317,44.2455,43.9317,43.9317,70800
VNM,20131101,44.2455,44.2455,43.9317,43.9317,68120
VNM,20131031,44.2455,44.5593,43.9317,43.9317,78480
VNM,20131030,44.2455,44.2455,43.9317,44.2455,43600
VNM,20131029,44.2455,44.5593,43.6179,44.2455,272690
VNM,20131028,44.5593,44.8731,44.2455,44.2455,55650
VNM,20131025,44.8731,45.1869,44.5593,44.5593,107840
VNM,20131024,44.2455,45.1869,44.2455,44.5593,428810
VNM,20131023,44.5593,44.5593,44.2455,44.2455,35240
VNM,20131022,44.5593,44.5593,44.2455,44.2455,91480
VNM,20131021,44.5593,44.5593,44.2455,44.5593,83200
VNM,20131018,44.2455,44.5593,44.2455,44.5593,139400
VNM,20131017,44.5593,44.8731,44.2455,44.2455,125820
VNM,20131016,44.5593,44.5593,44.2455,44.5593,110980
VNM,20131015,44.2455,44.5593,43.9317,44.5593,100290
VNM,20131014,43.9317,44.5593,43.9317,44.2455,91900
VNM,20131011,44.2455,44.5593,43.9317,43.9317,160730
VNM,20131010,44.5593,44.8731,43.9317,43.9317,129610
VNM,20131009,43.9317,44.8731,43.6179,44.5593,334620
VNM,20131008,43.9317,43.9317,43.6179,43.9317,156730
VNM,20131007,43.9317,44.2455,43.6179,43.9317,153310
VNM,20131004,43.6179,43.9317,43.3041,43.9317,88360
VNM,20131003,43.9317,43.9317,43.6179,43.6179,61720
VNM,20131002,43.6179,44.2455,43.6179,43.9317,98350
VNM,20131001,44.2455,44.5593,43.6179,43.6179,124630
VNM,20130930,43.9317,44.2455,43.6179,44.2455,92160
VNM,20130927,43.6179,43.9317,43.3041,43.9317,57260
VNM,20130926,43.9317,44.2455,43.6179,43.6179,91970
VNM,20130925,42.9903,44.8731,42.9903,43.9317,257540
VNM,20130924,42.9903,43.3041,42.6765,43.3041,61330
VNM,20130923,42.9903,43.3041,42.6765,42.9903,128710
VNM,20130920,42.9903,43.3041,42.6765,43.3041,35340
VNM,20130919,42.9903,43.3041,42.6765,42.9903,58080
VNM,20130918,43.3041,43.3041,42.6765,42.6765,73620
VNM,20130917,42.9903,43.3041,42.6765,42.9903,82100
VNM,20130916,43.3041,43.3041,42.6765,42.9903,62070
VNM,20130913,42.9903,43.3041,42.6765,43.3041,57390
VNM,20130912,43.3041,43.3041,42.9903,42.9903,67390
VNM,20130911,43.3041,43.6179,42.9903,43.3041,145120
VNM,20130910,42.6765,43.3041,42.6765,43.3041,98300
VNM,20130909,43.3041,43.6179,42.3627,42.6765,213380
VNM,20130906,44.5593,44.5593,43.3041,43.6179,622950
VNM,20130905,43.6179,44.5593,43.3041,43.6179,606010
VNM,20130904,42.3627,43.6179,42.3627,42.6765,559630
VNM,20130903,41.4213,42.3627,41.1075,41.7351,240850
VNM,20130830,41.4213,41.7351,39.5385,40.7937,989560
VNM,20130829,41.7351,42.3627,41.4213,41.4213,686640
VNM,20130828,43.3041,43.3041,41.7351,41.7351,704560
VNM,20130827,43.6179,43.9317,42.9903,43.6179,375240
VNM,20130826,42.3627,43.9317,41.1075,43.9317,799920
VNM,20130823,44.8731,44.8731,42.0489,42.6765,1332760
VNM,20130822,45.5007,45.8145,44.8731,44.8731,479780
VNM,20130821,45.5007,45.8145,45.1869,45.8145,232120
VNM,20130820,46.4427,46.7565,45.5013,45.8145,600930
VNM,20130819,46.1331,46.4427,45.8235,46.4427,587140
VNM,20130816,46.7523,46.7523,45.8234,46.4427,395060
VNM,20130815,46.4427,46.7523,46.1331,46.7523,258740
VNM,20130814,45.5138,46.133,45.2042,46.1331,206100
VNM,20130813,44.8946,45.5138,44.8946,45.5138,213280
VNM,20130812,45.2042,45.2042,44.8946,44.8946,116260
VNM,20130809,44.8946,45.2042,44.585,44.8946,159070
VNM,20130808,44.8946,45.2042,44.585,44.8946,151820
VNM,20130807,45.2042,45.2042,44.8946,44.8946,292010
VNM,20130806,44.585,45.5139,44.2754,45.2042,291030
VNM,20130805,45.2042,45.5138,44.585,44.585,371780
VNM,20130802,45.2042,45.5138,44.8946,45.2042,174920
VNM,20130801,44.8946,45.2042,44.585,44.8946,183380
VNM,20130731,43.9657,44.8946,43.9657,44.8946,247770
VNM,20130730,43.9657,44.2753,43.6561,43.9657,241950
VNM,20130729,44.585,44.8946,43.6561,43.6561,253290
VNM,20130726,44.2753,44.5849,43.9657,44.585,162950
VNM,20130725,43.9657,44.5849,43.6561,44.2753,230340
VNM,20130724,44.8946,44.8946,43.9657,43.9657,386880
VNM,20130723,45.2042,45.5138,44.8946,44.8946,382650
VNM,20130722,44.585,44.8946,43.9658,44.8946,209600
VNM,20130719,43.6561,44.585,43.6561,44.585,422230
VNM,20130718,43.0369,43.6561,43.0369,43.3465,201870
VNM,20130717,43.3465,43.3465,42.7273,43.3465,245830
VNM,20130716,42.4176,43.3465,42.4176,43.0369,506730
VNM,20130715,42.4176,42.7272,42.108,42.4176,122900
VNM,20130712,42.108,42.4176,41.7984,42.4176,153350
VNM,20130711,42.108,42.4176,41.7984,42.108,112390
VNM,20130710,42.4176,42.7272,42.108,42.108,161190
VNM,20130709,41.7984,42.4177,41.7984,42.108,189580
VNM,20130708,41.4888,41.7984,41.1792,41.4888,130740
VNM,20130705,41.4888,41.7984,41.1792,41.4888,72890
VNM,20130704,41.4888,41.7984,41.1792,41.4888,97200
VNM,20130703,41.7984,42.108,41.4888,41.4888,149530
VNM,20130702,41.1791,41.7984,41.1791,41.7984,346060
VNM,20130701,40.2504,40.8696,40.2504,40.5599,113300
VNM,20130628,40.8696,41.1792,40.56,40.8696,100240
VNM,20130627,40.5599,40.8695,40.2503,40.8696,205810
VNM,20130626,40.2503,40.5599,39.9407,40.2503,226880
VNM,20130625,41.1792,41.4888,39.3215,40.2503,419640
VNM,20130624,41.7984,41.7984,40.8696,41.4888,154040
VNM,20130621,41.1792,41.7984,41.1792,41.4888,123320
VNM,20130620,41.7984,42.108,41.1792,41.4888,112610
VNM,20130619,41.4888,42.1081,41.4888,41.7984,130700
VNM,20130618,40.8696,41.4888,40.8696,41.1792,120890
VNM,20130617,42.4176,42.4176,40.8695,40.8696,390940
VNM,20130614,42.4183,42.7279,42.1087,42.4176,76880
VNM,20130613,42.1706,42.1706,41.5594,42.1706,257630
VNM,20130612,42.7818,42.7818,42.4762,42.4762,108800
VNM,20130611,42.4762,42.7818,41.865,42.7818,164490
VNM,20130610,41.865,42.4762,41.865,42.1706,290650
VNM,20130607,41.5595,41.8651,41.2539,41.5594,146880
VNM,20130606,40.9483,41.2539,40.6427,41.2539,188880
VNM,20130605,40.6427,40.9483,40.3371,40.9483,199230
VNM,20130604,40.6427,40.9483,40.3371,40.3371,189940
VNM,20130603,40.9483,41.2539,40.6427,40.6427,129090
VNM,20130531,40.9483,41.5595,40.6427,40.9483,264490
VNM,20130530,40.9483,40.9483,40.3371,40.9483,185110
VNM,20130529,41.2539,41.2539,40.6427,40.6427,231110
VNM,20130528,41.2539,41.2539,40.9483,41.2539,183380
VNM,20130527,40.3371,41.5594,40.3371,40.9483,446120
VNM,20130524,39.4203,40.6427,39.4203,40.0315,381910
VNM,20130523,39.7259,40.3371,39.4203,39.7259,271020
VNM,20130522,39.4204,39.726,39.1148,39.7259,185010
VNM,20130521,38.8092,40.0315,38.8092,39.1148,599420
VNM,20130520,38.5036,38.5036,37.8924,38.5036,212390
VNM,20130517,38.198,38.5036,37.8924,38.198,170120
